x value,timestamp,topic,value
-0.07548413425683975,1778965730.124078134,/fmu/out/vehicle_local_position.x,-0.02229056879878044
-0.0747528225183487,1778965730.144145849,/fmu/out/vehicle_local_position.x,-0.0214534979313612
-0.0740296021103859,1778965730.162247031,/fmu/out/vehicle_local_position.x,-0.020625652745366096
-0.07331430912017822,1778965730.169896839,/fmu/out/vehicle_local_position.x,-0.019806891679763794
-0.07260680198669434,1778965730.184302147,/fmu/out/vehicle_local_position.x,-0.01899709552526474
-0.07190695405006409,1778965730.197313811,/fmu/out/vehicle_local_position.x,-0.018196161836385727
-0.07121465355157852,1778965730.210125087,/fmu/out/vehicle_local_position.x,-0.017404012382030487
-0.0705297663807869,1778965730.231849971,/fmu/out/vehicle_local_position.x,-0.016620587557554245
-0.06985218077898026,1778965730.257700421,/fmu/out/vehicle_local_position.x,-0.01584584265947342
-0.06918180733919144,1778965730.272190044,/fmu/out/vehicle_local_position.x,-0.015079769305884838
-0.06851856410503387,1778965730.298573445,/fmu/out/vehicle_local_position.x,-0.014322369359433651
-0.0678623616695404,1778965730.308935573,/fmu/out/vehicle_local_position.x,-0.0135736595839262
-0.06721313297748566,1778965730.334033338,/fmu/out/vehicle_local_position.x,-0.012833657674491405
-0.06668853014707565,1778965730.343606238,/fmu/out/vehicle_local_position.x,-0.011341757141053677
-0.06616855412721634,1778965730.359854150,/fmu/out/vehicle_local_position.x,-0.00987614318728447
-0.06565316021442413,1778965730.382114923,/fmu/out/vehicle_local_position.x,-0.008436321280896664
-0.06514231860637665,1778965730.402239702,/fmu/out/vehicle_local_position.x,-0.007021807599812746
-0.0646359920501709,1778965730.412364006,/fmu/out/vehicle_local_position.x,-0.00563212763518095
-0.0641341507434845,1778965730.437696878,/fmu/out/vehicle_local_position.x,-0.0042668115347623825
-0.06363674998283386,1778965730.468546985,/fmu/out/vehicle_local_position.x,-0.0029253996908664703
-0.06314375251531601,1778965730.482567151,/fmu/out/vehicle_local_position.x,-0.0016074174782261252
-0.06265511363744736,1778965730.497378773,/fmu/out/vehicle_local_position.x,-0.0003124564536847174
-0.06217079982161522,1778965730.515597695,/fmu/out/vehicle_local_position.x,0.0009599020704627037
-0.061690784990787506,1778965730.535996504,/fmu/out/vehicle_local_position.x,0.0022100559435784817
-0.06121503561735153,1778965730.561515432,/fmu/out/vehicle_local_position.x,0.003438317682594061
-0.060743506997823715,1778965730.578779019,/fmu/out/vehicle_local_position.x,0.004645008593797684
-0.060276150703430176,1778965730.594810997,/fmu/out/vehicle_local_position.x,0.005830459296703339
-0.059812914580106735,1778965730.612330788,/fmu/out/vehicle_local_position.x,0.006995005998760462
-0.05935374274849892,1778965730.632054822,/fmu/out/vehicle_local_position.x,0.008138981647789478
-0.05923619866371155,1778965730.649320944,/fmu/out/vehicle_local_position.x,0.009334848262369633
-0.05911396071314812,1778965730.665653248,/fmu/out/vehicle_local_position.x,0.010509722866117954
-0.058987218886613846,1778965730.687579793,/fmu/out/vehicle_local_position.x,0.011663993820548058
-0.058856163173913956,1778965730.704364793,/fmu/out/vehicle_local_position.x,0.012798033654689789
-0.05872098356485367,1778965730.725822697,/fmu/out/vehicle_local_position.x,0.013912209309637547
-0.05858185887336731,1778965730.751170282,/fmu/out/vehicle_local_position.x,0.015006884932518005
-0.05843895673751831,1778965730.768583573,/fmu/out/vehicle_local_position.x,0.01608242653310299
-0.05829243361949921,1778965730.783215354,/fmu/out/vehicle_local_position.x,0.017139209434390068
-0.05814244970679283,1778965730.801562695,/fmu/out/vehicle_local_position.x,0.01817760430276394
-0.05798916146159172,1778965730.815636352,/fmu/out/vehicle_local_position.x,0.0191979818046093
-0.057832710444927216,1778965730.830911489,/fmu/out/vehicle_local_position.x,0.020200716331601143
-0.05767323821783066,1778965730.864398542,/fmu/out/vehicle_local_position.x,0.021186159923672676
-0.05751088261604309,1778965730.886033739,/fmu/out/vehicle_local_position.x,0.022154664620757103
-0.057345785200595856,1778965730.894619428,/fmu/out/vehicle_local_position.x,0.023106586188077927
-0.05717810243368149,1778965730.924577585,/fmu/out/vehicle_local_position.x,0.024042291566729546
-0.05700801685452461,1778965730.935005363,/fmu/out/vehicle_local_position.x,0.024962127208709717
-0.056967753916978836,1778965730.959737332,/fmu/out/vehicle_local_position.x,0.025733452290296555
-0.05692318454384804,1778965730.995844657,/fmu/out/vehicle_local_position.x,0.02649235911667347
-0.05687453970313072,1778965731.008275510,/fmu/out/vehicle_local_position.x,0.027239054441452026
-0.056822095066308975,1778965731.041964590,/fmu/out/vehicle_local_position.x,0.027973812073469162
-0.0567660927772522,1778965731.055365048,/fmu/out/vehicle_local_position.x,0.028696836903691292
-0.0567067414522171,1778965731.062392298,/fmu/out/vehicle_local_position.x,0.029408300295472145
-0.05664423480629921,1778965731.086726702,/fmu/out/vehicle_local_position.x,0.03010835312306881
-0.05657871812582016,1778965731.093753721,/fmu/out/vehicle_local_position.x,0.030797122046351433
-0.0565103143453598,1778965731.109752725,/fmu/out/vehicle_local_position.x,0.031474705785512924
-0.0564391165971756,1778965731.124059712,/fmu/out/vehicle_local_position.x,0.03214118257164955
-0.05636517331004143,1778965731.148216002,/fmu/out/vehicle_local_position.x,0.032796602696180344
-0.05628851056098938,1778965731.152109190,/fmu/out/vehicle_local_position.x,0.033441074192523956
-0.056209057569503784,1778965731.175726960,/fmu/out/vehicle_local_position.x,0.0340745784342289
-0.05612673982977867,1778965731.181725836,/fmu/out/vehicle_local_position.x,0.03469712287187576
-0.05604144185781479,1778965731.195770757,/fmu/out/vehicle_local_position.x,0.03530869632959366
-0.05591863393783569,1778965731.212953262,/fmu/out/vehicle_local_position.x,0.03580022603273392
-0.05579235777258873,1778965731.235736106,/fmu/out/vehicle_local_position.x,0.03628307208418846
-0.0556623749434948,1778965731.247574207,/fmu/out/vehicle_local_position.x,0.03675716370344162
-0.055528439581394196,1778965731.254978603,/fmu/out/vehicle_local_position.x,0.037222493439912796
-0.05539030581712723,1778965731.270972440,/fmu/out/vehicle_local_position.x,0.03767905384302139
-0.0552477091550827,1778965731.298081054,/fmu/out/vehicle_local_position.x,0.03812682628631592
-0.055100392550230026,1778965731.319280057,/fmu/out/vehicle_local_position.x,0.03856579586863518
-0.054948098957538605,1778965731.341626636,/fmu/out/vehicle_local_position.x,0.03899596258997917
-0.054790571331977844,1778965731.349827686,/fmu/out/vehicle_local_position.x,0.0394173339009285
-0.05462755262851715,1778965731.379487622,/fmu/out/vehicle_local_position.x,0.03982991725206375
-0.054458778351545334,1778965731.389443837,/fmu/out/vehicle_local_position.x,0.04023373872041702
-0.05428403243422508,1778965731.414096219,/fmu/out/vehicle_local_position.x,0.04062884673476219
-0.054103147238492966,1778965731.440137824,/fmu/out/vehicle_local_position.x,0.041015319526195526
-0.05391601845622063,1778965731.447032993,/fmu/out/vehicle_local_position.x,0.04139331355690956
-0.05372244492173195,1778965731.461148915,/fmu/out/vehicle_local_position.x,0.041762806475162506
-0.053522299975156784,1778965731.475528689,/fmu/out/vehicle_local_position.x,0.04212388023734093
-0.05301936715841293,1778965731.495296628,/fmu/out/vehicle_local_position.x,0.04259474202990532
-0.05251383036375046,1778965731.515601091,/fmu/out/vehicle_local_position.x,0.04305616021156311
-0.05200524255633354,1778965731.523523266,/fmu/out/vehicle_local_position.x,0.04350820183753967
-0.05149335414171219,1778965731.538088761,/fmu/out/vehicle_local_position.x,0.043951064348220825
-0.050977934151887894,1778965731.552312248,/fmu/out/vehicle_local_position.x,0.04438495635986328
-0.050458766520023346,1778965731.570358272,/fmu/out/vehicle_local_position.x,0.044810086488723755
-0.04993552714586258,1778965731.590828236,/fmu/out/vehicle_local_position.x,0.04522646591067314
-0.049408189952373505,1778965731.598356468,/fmu/out/vehicle_local_position.x,0.04563448578119278
-0.04887661710381508,1778965731.614795470,/fmu/out/vehicle_local_position.x,0.0460343211889267
-0.048340700566768646,1778965731.632255650,/fmu/out/vehicle_local_position.x,0.04642615094780922
-0.047800350934267044,1778965731.661185529,/fmu/out/vehicle_local_position.x,0.04681014269590378
-0.04725556820631027,1778965731.674119093,/fmu/out/vehicle_local_position.x,0.04718644171953201
-0.04670638218522072,1778965731.681232871,/fmu/out/vehicle_local_position.x,0.047555193305015564
-0.04615284502506256,1778965731.696082913,/fmu/out/vehicle_local_position.x,0.047916535288095474
-0.04559502378106117,1778965731.713554530,/fmu/out/vehicle_local_position.x,0.04827060550451279
-0.045032963156700134,1778965731.725489606,/fmu/out/vehicle_local_position.x,0.04861748218536377
-0.04415442422032356,1778965731.746115163,/fmu/out/vehicle_local_position.x,0.048764877021312714
-0.043273840099573135,1778965731.761488452,/fmu/out/vehicle_local_position.x,0.04890837147831917
-0.04239102825522423,1778965731.770549373,/fmu/out/vehicle_local_position.x,0.04904768243432045
-0.041505929082632065,1778965731.783198267,/fmu/out/vehicle_local_position.x,0.04918284714221954
-0.04061850160360336,1778965731.797343439,/fmu/out/vehicle_local_position.x,0.04931390658020973
-0.03972870483994484,1778965731.813217714,/fmu/out/vehicle_local_position.x,0.0494409054517746
-0.038836512714624405,1778965731.835705935,/fmu/out/vehicle_local_position.x,0.04956389218568802
-0.03794184699654579,1778965731.842732004,/fmu/out/vehicle_local_position.x,0.04968280717730522
-0.037044771015644073,1778965731.854339945,/fmu/out/vehicle_local_position.x,0.049797799438238144
-0.03614531084895134,1778965731.871647013,/fmu/out/vehicle_local_position.x,0.049908917397260666
-0.035243500024080276,1778965731.886693234,/fmu/out/vehicle_local_position.x,0.050016213208436966
-0.034339502453804016,1778965731.902304457,/fmu/out/vehicle_local_position.x,0.0501197949051857
-0.03343350812792778,1778965731.915515206,/fmu/out/vehicle_local_position.x,0.050219785422086716
-0.03252571076154709,1778965731.935514269,/fmu/out/vehicle_local_position.x,0.05031631886959076
-0.03161631524562836,1778965731.945122679,/fmu/out/vehicle_local_position.x,0.05040953308343887
-0.030751295387744904,1778965731.968754685,/fmu/out/vehicle_local_position.x,0.04968224838376045
-0.02988712303340435,1778965731.985867518,/fmu/out/vehicle_local_position.x,0.04897001385688782
-0.02902420051395893,1778965732.003242206,/fmu/out/vehicle_local_position.x,0.048272475600242615
-0.028162766247987747,1778965732.019053136,/fmu/out/vehicle_local_position.x,0.04758918657898903
-0.027303077280521393,1778965732.033629884,/fmu/out/vehicle_local_position.x,0.046919725835323334
-0.02644539438188076,1778965732.046231897,/fmu/out/vehicle_local_position.x,0.04626366123557091
-0.02558997832238674,1778965732.059539472,/fmu/out/vehicle_local_position.x,0.045620594173669815
-0.024737095460295677,1778965732.074848341,/fmu/out/vehicle_local_position.x,0.04499012976884842
-0.02388700842857361,1778965732.089162331,/fmu/out/vehicle_local_position.x,0.04437190666794777
-0.023039979860186577,1778965732.102241635,/fmu/out/vehicle_local_position.x,0.04376557469367981
-0.022196250036358833,1778965732.117783426,/fmu/out/vehicle_local_position.x,0.04317077249288559
-0.02135603502392769,1778965732.132014829,/fmu/out/vehicle_local_position.x,0.04258730262517929
-0.020519515499472618,1778965732.148213680,/fmu/out/vehicle_local_position.x,0.04201493784785271
-0.01968686655163765,1778965732.161954262,/fmu/out/vehicle_local_position.x,0.041453469544649124
-0.018858257681131363,1778965732.183167641,/fmu/out/vehicle_local_position.x,0.04090268909931183
-0.018033860251307487,1778965732.191004242,/fmu/out/vehicle_local_position.x,0.040362413972616196
-0.01755369082093239,1778965732.205779808,/fmu/out/vehicle_local_position.x,0.03898191452026367
-0.017072860151529312,1778965732.217777824,/fmu/out/vehicle_local_position.x,0.037628740072250366
-0.016591951251029968,1778965732.238818934,/fmu/out/vehicle_local_position.x,0.036302145570516586
-0.016111312434077263,1778965732.247083378,/fmu/out/vehicle_local_position.x,0.03500143066048622
-0.01563156396150589,1778965732.268228083,/fmu/out/vehicle_local_position.x,0.03372664377093315
-0.015153374522924423,1778965732.273966630,/fmu/out/vehicle_local_position.x,0.032477967441082
-0.01467734482139349,1778965732.286560803,/fmu/out/vehicle_local_position.x,0.031255099922418594
-0.014203713275492191,1778965732.302887992,/fmu/out/vehicle_local_position.x,0.03005749173462391
-0.013732544146478176,1778965732.324349016,/fmu/out/vehicle_local_position.x,0.028884626924991608
-0.013263941742479801,1778965732.330482155,/fmu/out/vehicle_local_position.x,0.027736065909266472
-0.012797975912690163,1778965732.346188983,/fmu/out/vehicle_local_position.x,0.026611322537064552
-0.012334650382399559,1778965732.370832555,/fmu/out/vehicle_local_position.x,0.025509962812066078
-0.011873934417963028,1778965732.397119457,/fmu/out/vehicle_local_position.x,0.024431465193629265
-0.011415345594286919,1778965732.409640983,/fmu/out/vehicle_local_position.x,0.023374928161501884
-0.010958598926663399,1778965732.416148056,/fmu/out/vehicle_local_position.x,0.022339487448334694
-0.010125044733285904,1778965732.441579314,/fmu/out/vehicle_local_position.x,0.02123742178082466
-0.009298778139054775,1778965732.444729568,/fmu/out/vehicle_local_position.x,0.02015528455376625
-0.008479985408484936,1778965732.460739933,/fmu/out/vehicle_local_position.x,0.019092503935098648
-0.00766894593834877,1778965732.473461385,/fmu/out/vehicle_local_position.x,0.018048938363790512
-0.0068660336546599865,1778965732.493953621,/fmu/out/vehicle_local_position.x,0.017024539411067963
-0.006071705371141434,1778965732.503225233,/fmu/out/vehicle_local_position.x,0.016019292175769806
-0.005286490544676781,1778965732.517934409,/fmu/out/vehicle_local_position.x,0.015033197589218616
-0.004510965663939714,1778965732.536720800,/fmu/out/vehicle_local_position.x,0.014066250994801521
-0.003745746100321412,1778965732.545464580,/fmu/out/vehicle_local_position.x,0.01311843004077673
-0.0029914742335677147,1778965732.564265134,/fmu/out/vehicle_local_position.x,0.012189685367047787
-0.0022487989626824856,1778965732.579858666,/fmu/out/vehicle_local_position.x,0.011279957368969917
-0.0015184389194473624,1778965732.593103096,/fmu/out/vehicle_local_position.x,0.010389216244220734
-0.0008010636083781719,1778965732.610938039,/fmu/out/vehicle_local_position.x,0.009517430327832699
-0.00009729820885695517,1778965732.626995600,/fmu/out/vehicle_local_position.x,0.00866453256458044
0.0005922680720686913,1778965732.645558188,/fmu/out/vehicle_local_position.x,0.007830431684851646
0.0012670836877077818,1778965732.657993728,/fmu/out/vehicle_local_position.x,0.00701500941067934
0.002199943643063307,1778965732.673127550,/fmu/out/vehicle_local_position.x,0.006275117862969637
0.0031169187277555466,1778965732.691822506,/fmu/out/vehicle_local_position.x,0.005552149377763271
0.004017849452793598,1778965732.706325806,/fmu/out/vehicle_local_position.x,0.004845624323934317
0.004902435466647148,1778965732.726026141,/fmu/out/vehicle_local_position.x,0.004155319649726152
0.005770430900156498,1778965732.732189949,/fmu/out/vehicle_local_position.x,0.003480989718809724
0.006621645763516426,1778965732.746891355,/fmu/out/vehicle_local_position.x,0.0028223618865013123
0.007455949205905199,1778965732.771371425,/fmu/out/vehicle_local_position.x,0.002179136034101248
0.008273264393210411,1778965732.778885080,/fmu/out/vehicle_local_position.x,0.0015509894583374262
0.009073563851416111,1778965732.793053982,/fmu/out/vehicle_local_position.x,0.0009375860099680722
0.00985686480998993,1778965732.807607360,/fmu/out/vehicle_local_position.x,0.00033858121605589986
0.010623231530189514,1778965732.825195773,/fmu/out/vehicle_local_position.x,-0.0002463833661749959
0.011372644454240799,1778965732.839753818,/fmu/out/vehicle_local_position.x,-0.0008176793344318867
0.012105109170079231,1778965732.863685009,/fmu/out/vehicle_local_position.x,-0.001375656807795167
0.012820679694414139,1778965732.872936067,/fmu/out/vehicle_local_position.x,-0.001920673530548811
0.01351945661008358,1778965732.887801615,/fmu/out/vehicle_local_position.x,-0.0024530934169888496
0.014201568439602852,1778965732.902198561,/fmu/out/vehicle_local_position.x,-0.002973279682919383
0.01482066698372364,1778965732.914916038,/fmu/out/vehicle_local_position.x,-0.003492660354822874
0.015420626848936081,1778965732.928769777,/fmu/out/vehicle_local_position.x,-0.004000586923211813
0.016001584008336067,1778965732.944817909,/fmu/out/vehicle_local_position.x,-0.004497291520237923
0.01656384952366352,1778965732.966550051,/fmu/out/vehicle_local_position.x,-0.004983123857527971
0.017107747495174408,1778965732.989450877,/fmu/out/vehicle_local_position.x,-0.005458427127450705
0.017633624374866486,1778965733.015160089,/fmu/out/vehicle_local_position.x,-0.0059235370717942715
0.018141860142350197,1778965733.023250034,/fmu/out/vehicle_local_position.x,-0.006378783378750086
0.018632851541042328,1778965733.045036460,/fmu/out/vehicle_local_position.x,-0.006824491545557976
0.019107017666101456,1778965733.057958659,/fmu/out/vehicle_local_position.x,-0.007260977756232023
0.019564788788557053,1778965733.066729326,/fmu/out/vehicle_local_position.x,-0.00768854608759284
0.02000662125647068,1778965733.082741533,/fmu/out/vehicle_local_position.x,-0.00810748990625143
0.02043304406106472,1778965733.103997566,/fmu/out/vehicle_local_position.x,-0.008518088608980179
0.020844608545303345,1778965733.111446363,/fmu/out/vehicle_local_position.x,-0.008920625783503056
0.02124187722802162,1778965733.125847108,/fmu/out/vehicle_local_position.x,-0.009315380826592445
0.021625403314828873,1778965733.141460500,/fmu/out/vehicle_local_position.x,-0.009702619165182114
0.021679772064089775,1778965733.166211615,/fmu/out/vehicle_local_position.x,-0.010038064792752266
0.02172020822763443,1778965733.179814580,/fmu/out/vehicle_local_position.x,-0.010366415604948997
0.02174689806997776,1778965733.189810112,/fmu/out/vehicle_local_position.x,-0.010687637142837048
0.021760324016213417,1778965733.206321138,/fmu/out/vehicle_local_position.x,-0.011001926846802235
0.021760959178209305,1778965733.226835751,/fmu/out/vehicle_local_position.x,-0.011309469118714333
0.02174927107989788,1778965733.242027211,/fmu/out/vehicle_local_position.x,-0.011610441841185093
0.02172572910785675,1778965733.254470959,/fmu/out/vehicle_local_position.x,-0.011905021034181118
0.02169080264866352,1778965733.271620263,/fmu/out/vehicle_local_position.x,-0.012193368747830391
0.021644946187734604,1778965733.291661771,/fmu/out/vehicle_local_position.x,-0.012475641444325447
0.021588614210486412,1778965733.299054188,/fmu/out/vehicle_local_position.x,-0.012751982547342777
0.02152225747704506,1778965733.312816228,/fmu/out/vehicle_local_position.x,-0.01302252896130085
0.021446486935019493,1778965733.331078729,/fmu/out/vehicle_local_position.x,-0.013287442736327648
0.02136194333434105,1778965733.353651233,/fmu/out/vehicle_local_position.x,-0.013546908274292946
0.02126925252377987,1778965733.371257819,/fmu/out/vehicle_local_position.x,-0.013801099732518196
0.02116902358829975,1778965733.386630933,/fmu/out/vehicle_local_position.x,-0.014050187543034554
0.020752519369125366,1778965733.415853995,/fmu/out/vehicle_local_position.x,-0.01421077735722065
0.020335877314209938,1778965733.425428775,/fmu/out/vehicle_local_position.x,-0.014367308467626572
0.01991945318877697,1778965733.445650038,/fmu/out/vehicle_local_position.x,-0.014519820921123028
0.01950361393392086,1778965733.468031069,/fmu/out/vehicle_local_position.x,-0.014668426476418972
0.019088715314865112,1778965733.481349842,/fmu/out/vehicle_local_position.x,-0.014813237823545933
0.018675100058317184,1778965733.503916681,/fmu/out/vehicle_local_position.x,-0.014954367652535439
0.01826310157775879,1778965733.525944384,/fmu/out/vehicle_local_position.x,-0.015091922134160995
0.01785304769873619,1778965733.547665587,/fmu/out/vehicle_local_position.x,-0.015226004645228386
0.017445243895053864,1778965733.569621431,/fmu/out/vehicle_local_position.x,-0.015356714837253094
0.017039978876709938,1778965733.588529927,/fmu/out/vehicle_local_position.x,-0.015484149567782879
0.016637535765767097,1778965733.612128080,/fmu/out/vehicle_local_position.x,-0.015608402900397778
0.01623823121190071,1778965733.626022657,/fmu/out/vehicle_local_position.x,-0.015729594975709915
0.015842368826270103,1778965733.641667421,/fmu/out/vehicle_local_position.x,-0.01584785059094429
0.01545024011284113,1778965733.669934280,/fmu/out/vehicle_local_position.x,-0.015963295474648476
0.015062117017805576,1778965733.684898116,/fmu/out/vehicle_local_position.x,-0.016076045110821724
0.01467825286090374,1778965733.692241640,/fmu/out/vehicle_local_position.x,-0.016186220571398735
0.014298886992037296,1778965733.706177385,/fmu/out/vehicle_local_position.x,-0.01629393734037876
0.01347371470183134,1778965733.728489586,/fmu/out/vehicle_local_position.x,-0.01640726625919342
0.012659547850489616,1778965733.736485351,/fmu/out/vehicle_local_position.x,-0.016518255695700645
0.01185617595911026,1778965733.748520640,/fmu/out/vehicle_local_position.x,-0.01662696711719036
0.011063550598919392,1778965733.761945190,/fmu/out/vehicle_local_position.x,-0.016733495518565178
0.010281611233949661,1778965733.778668177,/fmu/out/vehicle_local_position.x,-0.016837937757372856
0.009510290808975697,1778965733.799011070,/fmu/out/vehicle_local_position.x,-0.01694037951529026
0.008749513886868954,1778965733.814299308,/fmu/out/vehicle_local_position.x,-0.017040906473994255
0.007999200373888016,1778965733.823604083,/fmu/out/vehicle_local_position.x,-0.01713959500193596
0.007259267382323742,1778965733.838970569,/fmu/out/vehicle_local_position.x,-0.01723651960492134
0.006529625039547682,1778965733.858298094,/fmu/out/vehicle_local_position.x,-0.017331749200820923
0.005810178816318512,1778965733.877542439,/fmu/out/vehicle_local_position.x,-0.01742534525692463
0.005100949201732874,1778965733.893493227,/fmu/out/vehicle_local_position.x,-0.017517369240522385
0.004401966463774443,1778965733.905439087,/fmu/out/vehicle_local_position.x,-0.017607880756258965
0.0037132534198462963,1778965733.926661614,/fmu/out/vehicle_local_position.x,-0.017696941271424294
0.0030348245054483414,1778965733.945842998,/fmu/out/vehicle_local_position.x,-0.0177846048027277
0.002397436648607254,1778965733.968255799,/fmu/out/vehicle_local_position.x,-0.01867552287876606
0.0017734095454216003,1778965733.984747337,/fmu/out/vehicle_local_position.x,-0.019550330936908722
0.0011627714848145843,1778965733.999772015,/fmu/out/vehicle_local_position.x,-0.020409733057022095
0.0005654708365909755,1778965734.013538613,/fmu/out/vehicle_local_position.x,-0.02125423215329647
-0.00001854973379522562,1778965734.028931755,/fmu/out/vehicle_local_position.x,-0.0220843143761158
-0.0005893501220270991,1778965734.046635983,/fmu/out/vehicle_local_position.x,-0.022900454699993134
-0.0011469984892755747,1778965734.060863528,/fmu/out/vehicle_local_position.x,-0.023703113198280334
-0.0016915721353143454,1778965734.082195780,/fmu/out/vehicle_local_position.x,-0.024492735043168068
-0.002223158022388816,1778965734.089994423,/fmu/out/vehicle_local_position.x,-0.02526973746716976
-0.0027418555691838264,1778965734.109572616,/fmu/out/vehicle_local_position.x,-0.026034513488411903
-0.00324777839705348,1778965734.125964799,/fmu/out/vehicle_local_position.x,-0.02678743004798889
-0.0037411160301417112,1778965734.134170510,/fmu/out/vehicle_local_position.x,-0.02752869576215744
-0.004222075920552015,1778965734.149892791,/fmu/out/vehicle_local_position.x,-0.028258495032787323
-0.0046908678486943245,1778965734.169408327,/fmu/out/vehicle_local_position.x,-0.028977004811167717
-0.00514770345762372,1778965734.177275337,/fmu/out/vehicle_local_position.x,-0.029684392735362053
-0.005592799745500088,1778965734.193941022,/fmu/out/vehicle_local_position.x,-0.030380813404917717
-0.006735100876539946,1778965734.214473260,/fmu/out/vehicle_local_position.x,-0.031621918082237244
-0.00785353034734726,1778965734.224272136,/fmu/out/vehicle_local_position.x,-0.03283843398094177
-0.008948883973062038,1778965734.244689573,/fmu/out/vehicle_local_position.x,-0.034030865877866745
-0.010021788068115711,1778965734.269621250,/fmu/out/vehicle_local_position.x,-0.03519972413778305
-0.011072863824665546,1778965734.276881655,/fmu/out/vehicle_local_position.x,-0.03634550794959068
-0.012102722190320492,1778965734.295715970,/fmu/out/vehicle_local_position.x,-0.03746870160102844
-0.013111962005496025,1778965734.310323362,/fmu/out/vehicle_local_position.x,-0.03856975585222244
-0.014101172797381878,1778965734.319387929,/fmu/out/vehicle_local_position.x,-0.0396491102874279
-0.015070931054651737,1778965734.337651859,/fmu/out/vehicle_local_position.x,-0.04070719704031944
-0.01602180115878582,1778965734.351789850,/fmu/out/vehicle_local_position.x,-0.04174443706870079
-0.0169543344527483,1778965734.360239114,/fmu/out/vehicle_local_position.x,-0.042761243879795074
-0.01786893792450428,1778965734.383551091,/fmu/out/vehicle_local_position.x,-0.043757978826761246
-0.018765989691019058,1778965734.413632843,/fmu/out/vehicle_local_position.x,-0.04473499581217766
-0.01964586228132248,1778965734.423895535,/fmu/out/vehicle_local_position.x,-0.04569263383746147
-0.020508913323283195,1778965734.438218315,/fmu/out/vehicle_local_position.x,-0.046631235629320145
-0.021526316180825233,1778965734.461479570,/fmu/out/vehicle_local_position.x,-0.04803352430462837
-0.022519882768392563,1778965734.467553377,/fmu/out/vehicle_local_position.x,-0.04940539970993996
-0.02349006198346615,1778965734.487498486,/fmu/out/vehicle_local_position.x,-0.05074753612279892
-0.02443736046552658,1778965734.494753130,/fmu/out/vehicle_local_position.x,-0.05206058919429779
-0.025362269952893257,1778965734.509510443,/fmu/out/vehicle_local_position.x,-0.0533452033996582
-0.026265263557434082,1778965734.530774670,/fmu/out/vehicle_local_position.x,-0.054602015763521194
-0.027146808803081512,1778965734.546502677,/fmu/out/vehicle_local_position.x,-0.05583164468407631
-0.02800736390054226,1778965734.553880843,/fmu/out/vehicle_local_position.x,-0.057034704834222794
-0.028847383335232735,1778965734.572023480,/fmu/out/vehicle_local_position.x,-0.05821177735924721
-0.029667304828763008,1778965734.592598590,/fmu/out/vehicle_local_position.x,-0.059363432228565216
-0.030467554926872253,1778965734.599460034,/fmu/out/vehicle_local_position.x,-0.0604902021586895
-0.03124859742820263,1778965734.617021347,/fmu/out/vehicle_local_position.x,-0.06159259006381035
-0.03201088681817055,1778965734.631334412,/fmu/out/vehicle_local_position.x,-0.06267109513282776
-0.03275487944483757,1778965734.647874063,/fmu/out/vehicle_local_position.x,-0.06372620165348053
-0.033481016755104065,1778965734.670698824,/fmu/out/vehicle_local_position.x,-0.06475840508937836
-0.03418973088264465,1778965734.679653563,/fmu/out/vehicle_local_position.x,-0.06576818227767944
-0.03428901731967926,1778965734.695734201,/fmu/out/vehicle_local_position.x,-0.06736498326063156
-0.034378211945295334,1778965734.711149939,/fmu/out/vehicle_local_position.x,-0.06892892718315125
-0.03445728123188019,1778965734.740353801,/fmu/out/vehicle_local_position.x,-0.07046092301607132
-0.03452637419104576,1778965734.752980566,/fmu/out/vehicle_local_position.x,-0.07196175307035446
-0.03458564355969429,1778965734.767062376,/fmu/out/vehicle_local_position.x,-0.07343219220638275
-0.03463525325059891,1778965734.783245866,/fmu/out/vehicle_local_position.x,-0.07487298548221588
-0.034675367176532745,1778965734.797403547,/fmu/out/vehicle_local_position.x,-0.07628487795591354
-0.03470616415143013,1778965734.823290310,/fmu/out/vehicle_local_position.x,-0.07766859233379364
-0.034727826714515686,1778965734.831979841,/fmu/out/vehicle_local_position.x,-0.07902480661869049
-0.03474055603146553,1778965734.851008148,/fmu/out/vehicle_local_position.x,-0.08035419881343842
-0.03474455699324608,1778965734.865243048,/fmu/out/vehicle_local_position.x,-0.08165742456912994
-0.03474022075533867,1778965734.880183332,/fmu/out/vehicle_local_position.x,-0.08293501287698746
-0.03472796455025673,1778965734.906852123,/fmu/out/vehicle_local_position.x,-0.08418746292591095
-0.03470820561051369,1778965734.922490644,/fmu/out/vehicle_local_position.x,-0.08541525155305862
-0.034681353718042374,1778965734.931711200,/fmu/out/vehicle_local_position.x,-0.08661887049674988
-0.03464781492948532,1778965734.947640652,/fmu/out/vehicle_local_position.x,-0.08779875934123993
-0.03486908599734306,1778965734.970558920,/fmu/out/vehicle_local_position.x,-0.08847415447235107
-0.035081855952739716,1778965734.991059888,/fmu/out/vehicle_local_position.x,-0.08913227915763855
-0.035286713391542435,1778965735.012840205,/fmu/out/vehicle_local_position.x,-0.08977319300174713
-0.03548417612910271,1778965735.033542631,/fmu/out/vehicle_local_position.x,-0.09039708971977234
-0.035674743354320526,1778965735.048334660,/fmu/out/vehicle_local_position.x,-0.09100416302680969
-0.03585890680551529,1778965735.062315785,/fmu/out/vehicle_local_position.x,-0.09159461408853531
